"replication","dimension","raw_dimension","actual_mtry","method","metric","value"
1,40,48,27,"ordinary_default","cate_correlation",0.993742706577043
1,40,48,27,"ordinary_default","cate_rank_correlation",0.990816056993351
1,40,48,27,"ordinary_default","sign_reversal",0.1112
1,40,48,27,"ordinary_default","strong_reversal_010",0
1,40,48,27,"ordinary_default","strong_reversal_025",0
1,40,48,27,"ordinary_default","reversal_given_true_margin_025",0.00263486959628439
1,40,48,27,"ordinary_default","x1_wrong_sign_true_margin_025",0.000446588067166845
1,40,48,27,"ordinary_default","x2_wrong_sign_true_margin_025",0.00308145766345123
1,40,48,27,"ordinary_default","mean_absolute_prediction_change",0.0704891551738182
1,100,108,31,"ordinary_default","cate_correlation",0.929542883316109
1,100,108,31,"ordinary_default","cate_rank_correlation",0.849931589278146
1,100,108,31,"ordinary_default","sign_reversal",0.2403
1,100,108,31,"ordinary_default","strong_reversal_010",0.188366666666667
1,100,108,31,"ordinary_default","strong_reversal_025",0
1,100,108,31,"ordinary_default","reversal_given_true_margin_025",0.00937834941050375
1,100,108,31,"ordinary_default","x1_wrong_sign_true_margin_025",0.000133976420150054
1,100,108,31,"ordinary_default","x2_wrong_sign_true_margin_025",0.0092443729903537
1,100,108,31,"ordinary_default","mean_absolute_prediction_change",0.198813031557105
1,250,258,37,"ordinary_default","cate_correlation",0.743516591218786
1,250,258,37,"ordinary_default","cate_rank_correlation",0.79314255487327
1,250,258,37,"ordinary_default","sign_reversal",0.350333333333333
1,250,258,37,"ordinary_default","strong_reversal_010",0.245066666666667
1,250,258,37,"ordinary_default","strong_reversal_025",0.0319666666666667
1,250,258,37,"ordinary_default","reversal_given_true_margin_025",0.147329403358342
1,250,258,37,"ordinary_default","x1_wrong_sign_true_margin_025",0.000223294033583423
1,250,258,37,"ordinary_default","x2_wrong_sign_true_margin_025",0.147106109324759
1,250,258,37,"ordinary_default","mean_absolute_prediction_change",0.329671315861205
1,500,508,43,"ordinary_default","cate_correlation",0.567842683937189
1,500,508,43,"ordinary_default","cate_rank_correlation",0.775479295502977
1,500,508,43,"ordinary_default","sign_reversal",0.4868
1,500,508,43,"ordinary_default","strong_reversal_010",0.2692
1,500,508,43,"ordinary_default","strong_reversal_025",0.1289
1,500,508,43,"ordinary_default","reversal_given_true_margin_025",0.325919971418364
1,500,508,43,"ordinary_default","x1_wrong_sign_true_margin_025",0.000267952840300107
1,500,508,43,"ordinary_default","x2_wrong_sign_true_margin_025",0.325652018578064
1,500,508,43,"ordinary_default","mean_absolute_prediction_change",0.40002627766562
1,500,508,43,"class_sampled_default","cate_correlation",1
1,500,508,43,"class_sampled_default","cate_rank_correlation",1
1,500,508,43,"class_sampled_default","sign_reversal",0
1,500,508,43,"class_sampled_default","strong_reversal_010",0
1,500,508,43,"class_sampled_default","strong_reversal_025",0
1,500,508,43,"class_sampled_default","reversal_given_true_margin_025",0
1,500,508,43,"class_sampled_default","x1_wrong_sign_true_margin_025",0.000580564487316899
1,500,508,43,"class_sampled_default","x2_wrong_sign_true_margin_025",0.000580564487316899
1,500,508,43,"class_sampled_default","mean_absolute_prediction_change",0
2,40,48,27,"ordinary_default","cate_correlation",0.990817250070047
2,40,48,27,"ordinary_default","cate_rank_correlation",0.992909653603233
2,40,48,27,"ordinary_default","sign_reversal",0.0722333333333333
2,40,48,27,"ordinary_default","strong_reversal_010",1e-04
2,40,48,27,"ordinary_default","strong_reversal_025",0
2,40,48,27,"ordinary_default","reversal_given_true_margin_025",0.000222637812806127
2,40,48,27,"ordinary_default","x1_wrong_sign_true_margin_025",0.000712441000979606
2,40,48,27,"ordinary_default","x2_wrong_sign_true_margin_025",0.000846023688663283
2,40,48,27,"ordinary_default","mean_absolute_prediction_change",0.0811414176190586
2,100,108,31,"ordinary_default","cate_correlation",0.92139493233933
2,100,108,31,"ordinary_default","cate_rank_correlation",0.86872171204258
2,100,108,31,"ordinary_default","sign_reversal",0.238333333333333
2,100,108,31,"ordinary_default","strong_reversal_010",0.1134
2,100,108,31,"ordinary_default","strong_reversal_025",0
2,100,108,31,"ordinary_default","reversal_given_true_margin_025",0.00160299225220411
2,100,108,31,"ordinary_default","x1_wrong_sign_true_margin_025",0.00115771662659186
2,100,108,31,"ordinary_default","x2_wrong_sign_true_margin_025",0.00151393712708166
2,100,108,31,"ordinary_default","mean_absolute_prediction_change",0.192555495743358
2,250,258,37,"ordinary_default","cate_correlation",0.723236337504208
2,250,258,37,"ordinary_default","cate_rank_correlation",0.801953095365281
2,250,258,37,"ordinary_default","sign_reversal",0.322466666666667
2,250,258,37,"ordinary_default","strong_reversal_010",0.239533333333333
2,250,258,37,"ordinary_default","strong_reversal_025",0.0376
2,250,258,37,"ordinary_default","reversal_given_true_margin_025",0.104684299581441
2,250,258,37,"ordinary_default","x1_wrong_sign_true_margin_025",0.00342862231721436
2,250,258,37,"ordinary_default","x2_wrong_sign_true_margin_025",0.101700952889839
2,250,258,37,"ordinary_default","mean_absolute_prediction_change",0.316445581592306
2,500,508,43,"ordinary_default","cate_correlation",0.566307474792539
2,500,508,43,"ordinary_default","cate_rank_correlation",0.784415533992462
2,500,508,43,"ordinary_default","sign_reversal",0.446466666666667
2,500,508,43,"ordinary_default","strong_reversal_010",0.252066666666667
2,500,508,43,"ordinary_default","strong_reversal_025",0.0779
2,500,508,43,"ordinary_default","reversal_given_true_margin_025",0.269926084246148
2,500,508,43,"ordinary_default","x1_wrong_sign_true_margin_025",0.00400748063051029
2,500,508,43,"ordinary_default","x2_wrong_sign_true_margin_025",0.26636387924125
2,500,508,43,"ordinary_default","mean_absolute_prediction_change",0.371667070571532
2,500,508,43,"class_sampled_default","cate_correlation",1
2,500,508,43,"class_sampled_default","cate_rank_correlation",1
2,500,508,43,"class_sampled_default","sign_reversal",0
2,500,508,43,"class_sampled_default","strong_reversal_010",0
2,500,508,43,"class_sampled_default","strong_reversal_025",0
2,500,508,43,"class_sampled_default","reversal_given_true_margin_025",0
2,500,508,43,"class_sampled_default","x1_wrong_sign_true_margin_025",0.00948437082554101
2,500,508,43,"class_sampled_default","x2_wrong_sign_true_margin_025",0.00948437082554101
2,500,508,43,"class_sampled_default","mean_absolute_prediction_change",0
3,40,48,27,"ordinary_default","cate_correlation",0.99286496087019
3,40,48,27,"ordinary_default","cate_rank_correlation",0.984279201878088
3,40,48,27,"ordinary_default","sign_reversal",0.0163666666666667
3,40,48,27,"ordinary_default","strong_reversal_010",0
3,40,48,27,"ordinary_default","strong_reversal_025",0
3,40,48,27,"ordinary_default","reversal_given_true_margin_025",0.0012002667259391
3,40,48,27,"ordinary_default","x1_wrong_sign_true_margin_025",0.0015114469882196
3,40,48,27,"ordinary_default","x2_wrong_sign_true_margin_025",0.0027117137141587
3,40,48,27,"ordinary_default","mean_absolute_prediction_change",0.07443419561145
3,100,108,31,"ordinary_default","cate_correlation",0.927663556551804
3,100,108,31,"ordinary_default","cate_rank_correlation",0.819721397188135
3,100,108,31,"ordinary_default","sign_reversal",0.2147
3,100,108,31,"ordinary_default","strong_reversal_010",0.0149333333333333
3,100,108,31,"ordinary_default","strong_reversal_025",0
3,100,108,31,"ordinary_default","reversal_given_true_margin_025",0.00680151144698822
3,100,108,31,"ordinary_default","x1_wrong_sign_true_margin_025",0.00111135807957324
3,100,108,31,"ordinary_default","x2_wrong_sign_true_margin_025",0.00791286952656146
3,100,108,31,"ordinary_default","mean_absolute_prediction_change",0.196937875550689
3,250,258,37,"ordinary_default","cate_correlation",0.732505377755532
3,250,258,37,"ordinary_default","cate_rank_correlation",0.796797437478219
3,250,258,37,"ordinary_default","sign_reversal",0.3378
3,250,258,37,"ordinary_default","strong_reversal_010",0.237066666666667
3,250,258,37,"ordinary_default","strong_reversal_025",7e-04
3,250,258,37,"ordinary_default","reversal_given_true_margin_025",0.120649033118471
3,250,258,37,"ordinary_default","x1_wrong_sign_true_margin_025",0.000355634585463436
3,250,258,37,"ordinary_default","x2_wrong_sign_true_margin_025",0.120293398533007
3,250,258,37,"ordinary_default","mean_absolute_prediction_change",0.325979056888236
3,500,508,43,"ordinary_default","cate_correlation",0.561673875224501
3,500,508,43,"ordinary_default","cate_rank_correlation",0.787461459282068
3,500,508,43,"ordinary_default","sign_reversal",0.4702
3,500,508,43,"ordinary_default","strong_reversal_010",0.253933333333333
3,500,508,43,"ordinary_default","strong_reversal_025",0.00516666666666667
3,500,508,43,"ordinary_default","reversal_given_true_margin_025",0.296732607246055
3,500,508,43,"ordinary_default","x1_wrong_sign_true_margin_025",0.000755723494109802
3,500,508,43,"ordinary_default","x2_wrong_sign_true_margin_025",0.296065792398311
3,500,508,43,"ordinary_default","mean_absolute_prediction_change",0.384128593897248
3,500,508,43,"class_sampled_default","cate_correlation",1
3,500,508,43,"class_sampled_default","cate_rank_correlation",1
3,500,508,43,"class_sampled_default","sign_reversal",0
3,500,508,43,"class_sampled_default","strong_reversal_010",0
3,500,508,43,"class_sampled_default","strong_reversal_025",0
3,500,508,43,"class_sampled_default","reversal_given_true_margin_025",0
3,500,508,43,"class_sampled_default","x1_wrong_sign_true_margin_025",0.0123138475216715
3,500,508,43,"class_sampled_default","x2_wrong_sign_true_margin_025",0.0123138475216715
3,500,508,43,"class_sampled_default","mean_absolute_prediction_change",0
4,40,48,27,"ordinary_default","cate_correlation",0.993282091453833
4,40,48,27,"ordinary_default","cate_rank_correlation",0.959987018495541
4,40,48,27,"ordinary_default","sign_reversal",0.00936666666666667
4,40,48,27,"ordinary_default","strong_reversal_010",3.33333333333333e-05
4,40,48,27,"ordinary_default","strong_reversal_025",0
4,40,48,27,"ordinary_default","reversal_given_true_margin_025",0.0017426273458445
4,40,48,27,"ordinary_default","x1_wrong_sign_true_margin_025",0.00424486148346738
4,40,48,27,"ordinary_default","x2_wrong_sign_true_margin_025",0.00598748882931189
4,40,48,27,"ordinary_default","mean_absolute_prediction_change",0.0706225366736581
4,100,108,31,"ordinary_default","cate_correlation",0.923555849379072
4,100,108,31,"ordinary_default","cate_rank_correlation",0.808795331177328
4,100,108,31,"ordinary_default","sign_reversal",0.217333333333333
4,100,108,31,"ordinary_default","strong_reversal_010",0.0132666666666667
4,100,108,31,"ordinary_default","strong_reversal_025",0
4,100,108,31,"ordinary_default","reversal_given_true_margin_025",0.00942806076854334
4,100,108,31,"ordinary_default","x1_wrong_sign_true_margin_025",0.00250223413762288
4,100,108,31,"ordinary_default","x2_wrong_sign_true_margin_025",0.0119302949061662
4,100,108,31,"ordinary_default","mean_absolute_prediction_change",0.203021476789012
4,250,258,37,"ordinary_default","cate_correlation",0.712457262898384
4,250,258,37,"ordinary_default","cate_rank_correlation",0.784059347629399
4,250,258,37,"ordinary_default","sign_reversal",0.440766666666667
4,250,258,37,"ordinary_default","strong_reversal_010",0.249666666666667
4,250,258,37,"ordinary_default","strong_reversal_025",0.0016
4,250,258,37,"ordinary_default","reversal_given_true_margin_025",0.262868632707775
4,250,258,37,"ordinary_default","x1_wrong_sign_true_margin_025",0.000714924039320822
4,250,258,37,"ordinary_default","x2_wrong_sign_true_margin_025",0.263583556747096
4,250,258,37,"ordinary_default","mean_absolute_prediction_change",0.343379046364164
4,500,508,43,"ordinary_default","cate_correlation",0.556644331828399
4,500,508,43,"ordinary_default","cate_rank_correlation",0.770030673121812
4,500,508,43,"ordinary_default","sign_reversal",0.488366666666667
4,500,508,43,"ordinary_default","strong_reversal_010",0.2913
4,500,508,43,"ordinary_default","strong_reversal_025",0.00273333333333333
4,500,508,43,"ordinary_default","reversal_given_true_margin_025",0.320330652368186
4,500,508,43,"ordinary_default","x1_wrong_sign_true_margin_025",0.000580875781948168
4,500,508,43,"ordinary_default","x2_wrong_sign_true_margin_025",0.320911528150134
4,500,508,43,"ordinary_default","mean_absolute_prediction_change",0.394131588720356
4,500,508,43,"class_sampled_default","cate_correlation",1
4,500,508,43,"class_sampled_default","cate_rank_correlation",1
4,500,508,43,"class_sampled_default","sign_reversal",0
4,500,508,43,"class_sampled_default","strong_reversal_010",0
4,500,508,43,"class_sampled_default","strong_reversal_025",0
4,500,508,43,"class_sampled_default","reversal_given_true_margin_025",0
4,500,508,43,"class_sampled_default","x1_wrong_sign_true_margin_025",0.00116175156389634
4,500,508,43,"class_sampled_default","x2_wrong_sign_true_margin_025",0.00116175156389634
4,500,508,43,"class_sampled_default","mean_absolute_prediction_change",0
5,40,48,27,"ordinary_default","cate_correlation",0.99352534215784
5,40,48,27,"ordinary_default","cate_rank_correlation",0.98864490635005
5,40,48,27,"ordinary_default","sign_reversal",0.147433333333333
5,40,48,27,"ordinary_default","strong_reversal_010",3e-04
5,40,48,27,"ordinary_default","strong_reversal_025",0
5,40,48,27,"ordinary_default","reversal_given_true_margin_025",0.00102185889461525
5,40,48,27,"ordinary_default","x1_wrong_sign_true_margin_025",0.0093744446419051
5,40,48,27,"ordinary_default","x2_wrong_sign_true_margin_025",0.0103074462413364
5,40,48,27,"ordinary_default","mean_absolute_prediction_change",0.072754247486505
5,100,108,31,"ordinary_default","cate_correlation",0.935757371842446
5,100,108,31,"ordinary_default","cate_rank_correlation",0.90356899868841
5,100,108,31,"ordinary_default","sign_reversal",0.256533333333333
5,100,108,31,"ordinary_default","strong_reversal_010",0.216066666666667
5,100,108,31,"ordinary_default","strong_reversal_025",3.33333333333333e-05
5,100,108,31,"ordinary_default","reversal_given_true_margin_025",0.0207037497778568
5,100,108,31,"ordinary_default","x1_wrong_sign_true_margin_025",0.006797583081571
5,100,108,31,"ordinary_default","x2_wrong_sign_true_margin_025",0.0274124755642438
5,100,108,31,"ordinary_default","mean_absolute_prediction_change",0.195575621990826
5,250,258,37,"ordinary_default","cate_correlation",0.752830587507216
5,250,258,37,"ordinary_default","cate_rank_correlation",0.79780778641312
5,250,258,37,"ordinary_default","sign_reversal",0.413733333333333
5,250,258,37,"ordinary_default","strong_reversal_010",0.2659
5,250,258,37,"ordinary_default","strong_reversal_025",0.2099
5,250,258,37,"ordinary_default","reversal_given_true_margin_025",0.219832948285054
5,250,258,37,"ordinary_default","x1_wrong_sign_true_margin_025",0.00182157455127066
5,250,258,37,"ordinary_default","x2_wrong_sign_true_margin_025",0.221476808245957
5,250,258,37,"ordinary_default","mean_absolute_prediction_change",0.331202217698726
5,500,508,43,"ordinary_default","cate_correlation",0.586195055176418
5,500,508,43,"ordinary_default","cate_rank_correlation",0.782448539901387
5,500,508,43,"ordinary_default","sign_reversal",0.4808
5,500,508,43,"ordinary_default","strong_reversal_010",0.311
5,500,508,43,"ordinary_default","strong_reversal_025",0.227966666666667
5,500,508,43,"ordinary_default","reversal_given_true_margin_025",0.308290385640661
5,500,508,43,"ordinary_default","x1_wrong_sign_true_margin_025",0.00137728807535099
5,500,508,43,"ordinary_default","x2_wrong_sign_true_margin_025",0.309489959125644
5,500,508,43,"ordinary_default","mean_absolute_prediction_change",0.404575985310796
5,500,508,43,"class_sampled_default","cate_correlation",1
5,500,508,43,"class_sampled_default","cate_rank_correlation",1
5,500,508,43,"class_sampled_default","sign_reversal",0
5,500,508,43,"class_sampled_default","strong_reversal_010",0
5,500,508,43,"class_sampled_default","strong_reversal_025",0
5,500,508,43,"class_sampled_default","reversal_given_true_margin_025",0
5,500,508,43,"class_sampled_default","x1_wrong_sign_true_margin_025",0.00253243291274214
5,500,508,43,"class_sampled_default","x2_wrong_sign_true_margin_025",0.00253243291274214
5,500,508,43,"class_sampled_default","mean_absolute_prediction_change",0
6,40,48,27,"ordinary_default","cate_correlation",0.993283110736597
6,40,48,27,"ordinary_default","cate_rank_correlation",0.985005408464228
6,40,48,27,"ordinary_default","sign_reversal",0.1267
6,40,48,27,"ordinary_default","strong_reversal_010",0.000833333333333333
6,40,48,27,"ordinary_default","strong_reversal_025",0
6,40,48,27,"ordinary_default","reversal_given_true_margin_025",0.0179222627412612
6,40,48,27,"ordinary_default","x1_wrong_sign_true_margin_025",0.00329093658276261
6,40,48,27,"ordinary_default","x2_wrong_sign_true_margin_025",0.0212131993240238
6,40,48,27,"ordinary_default","mean_absolute_prediction_change",0.0750087507849613
6,100,108,31,"ordinary_default","cate_correlation",0.92919621743517
6,100,108,31,"ordinary_default","cate_rank_correlation",0.841349997738389
6,100,108,31,"ordinary_default","sign_reversal",0.269966666666667
6,100,108,31,"ordinary_default","strong_reversal_010",0.236566666666667
6,100,108,31,"ordinary_default","strong_reversal_025",6.66666666666667e-05
6,100,108,31,"ordinary_default","reversal_given_true_margin_025",0.0406919861246998
6,100,108,31,"ordinary_default","x1_wrong_sign_true_margin_025",0.00200124521924753
6,100,108,31,"ordinary_default","x2_wrong_sign_true_margin_025",0.0426932313439473
6,100,108,31,"ordinary_default","mean_absolute_prediction_change",0.210117118712453
6,250,258,37,"ordinary_default","cate_correlation",0.744913996935574
6,250,258,37,"ordinary_default","cate_rank_correlation",0.790292307724325
6,250,258,37,"ordinary_default","sign_reversal",0.458033333333333
6,250,258,37,"ordinary_default","strong_reversal_010",0.3064
6,250,258,37,"ordinary_default","strong_reversal_025",0.2138
6,250,258,37,"ordinary_default","reversal_given_true_margin_025",0.283865516321267
6,250,258,37,"ordinary_default","x1_wrong_sign_true_margin_025",0.00120074713154852
6,250,258,37,"ordinary_default","x2_wrong_sign_true_margin_025",0.284977319220849
6,250,258,37,"ordinary_default","mean_absolute_prediction_change",0.339032294417498
6,500,508,43,"ordinary_default","cate_correlation",0.567519760758082
6,500,508,43,"ordinary_default","cate_rank_correlation",0.779566917377297
6,500,508,43,"ordinary_default","sign_reversal",0.481733333333333
6,500,508,43,"ordinary_default","strong_reversal_010",0.452166666666667
6,500,508,43,"ordinary_default","strong_reversal_025",0.247566666666667
6,500,508,43,"ordinary_default","reversal_given_true_margin_025",0.313439473450147
6,500,508,43,"ordinary_default","x1_wrong_sign_true_margin_025",0.00111180289958196
6,500,508,43,"ordinary_default","x2_wrong_sign_true_margin_025",0.314195499421862
6,500,508,43,"ordinary_default","mean_absolute_prediction_change",0.413912310336445
6,500,508,43,"class_sampled_default","cate_correlation",1
6,500,508,43,"class_sampled_default","cate_rank_correlation",1
6,500,508,43,"class_sampled_default","sign_reversal",0
6,500,508,43,"class_sampled_default","strong_reversal_010",0
6,500,508,43,"class_sampled_default","strong_reversal_025",0
6,500,508,43,"class_sampled_default","reversal_given_true_margin_025",0
6,500,508,43,"class_sampled_default","x1_wrong_sign_true_margin_025",0.00195677310326425
6,500,508,43,"class_sampled_default","x2_wrong_sign_true_margin_025",0.00195677310326425
6,500,508,43,"class_sampled_default","mean_absolute_prediction_change",0
7,40,48,27,"ordinary_default","cate_correlation",0.992277708271941
7,40,48,27,"ordinary_default","cate_rank_correlation",0.97617214107708
7,40,48,27,"ordinary_default","sign_reversal",0.0231666666666667
7,40,48,27,"ordinary_default","strong_reversal_010",0
7,40,48,27,"ordinary_default","strong_reversal_025",0
7,40,48,27,"ordinary_default","reversal_given_true_margin_025",0.00223134594787576
7,40,48,27,"ordinary_default","x1_wrong_sign_true_margin_025",0.00249910746162085
7,40,48,27,"ordinary_default","x2_wrong_sign_true_margin_025",0.00473045340949661
7,40,48,27,"ordinary_default","mean_absolute_prediction_change",0.0722394430650104
7,100,108,31,"ordinary_default","cate_correlation",0.91881367351827
7,100,108,31,"ordinary_default","cate_rank_correlation",0.821262642295181
7,100,108,31,"ordinary_default","sign_reversal",0.256133333333333
7,100,108,31,"ordinary_default","strong_reversal_010",0.0550666666666667
7,100,108,31,"ordinary_default","strong_reversal_025",0
7,100,108,31,"ordinary_default","reversal_given_true_margin_025",0.019144948232774
7,100,108,31,"ordinary_default","x1_wrong_sign_true_margin_025",0.00165119600142806
7,100,108,31,"ordinary_default","x2_wrong_sign_true_margin_025",0.0207961442342021
7,100,108,31,"ordinary_default","mean_absolute_prediction_change",0.19240324597661
7,250,258,37,"ordinary_default","cate_correlation",0.718493251387421
7,250,258,37,"ordinary_default","cate_rank_correlation",0.794899923443222
7,250,258,37,"ordinary_default","sign_reversal",0.469566666666667
7,250,258,37,"ordinary_default","strong_reversal_010",0.2577
7,250,258,37,"ordinary_default","strong_reversal_025",0.0036
7,250,258,37,"ordinary_default","reversal_given_true_margin_025",0.297840057122456
7,250,258,37,"ordinary_default","x1_wrong_sign_true_margin_025",0.000357015351660121
7,250,258,37,"ordinary_default","x2_wrong_sign_true_margin_025",0.297661549446626
7,250,258,37,"ordinary_default","mean_absolute_prediction_change",0.305612634106846
7,500,508,43,"ordinary_default","cate_correlation",0.538026890542294
7,500,508,43,"ordinary_default","cate_rank_correlation",0.778869138440521
7,500,508,43,"ordinary_default","sign_reversal",0.4833
7,500,508,43,"ordinary_default","strong_reversal_010",0.3542
7,500,508,43,"ordinary_default","strong_reversal_025",0.026
7,500,508,43,"ordinary_default","reversal_given_true_margin_025",0.313816494109247
7,500,508,43,"ordinary_default","x1_wrong_sign_true_margin_025",0.000580149946447697
7,500,508,43,"ordinary_default","x2_wrong_sign_true_margin_025",0.313414851838629
7,500,508,43,"ordinary_default","mean_absolute_prediction_change",0.35531710319922
7,500,508,43,"class_sampled_default","cate_correlation",1
7,500,508,43,"class_sampled_default","cate_rank_correlation",1
7,500,508,43,"class_sampled_default","sign_reversal",0
7,500,508,43,"class_sampled_default","strong_reversal_010",0
7,500,508,43,"class_sampled_default","strong_reversal_025",0
7,500,508,43,"class_sampled_default","reversal_given_true_margin_025",0
7,500,508,43,"class_sampled_default","x1_wrong_sign_true_margin_025",0.00232059978579079
7,500,508,43,"class_sampled_default","x2_wrong_sign_true_margin_025",0.00232059978579079
7,500,508,43,"class_sampled_default","mean_absolute_prediction_change",0
8,40,48,27,"ordinary_default","cate_correlation",0.992579300185354
8,40,48,27,"ordinary_default","cate_rank_correlation",0.990446610396941
8,40,48,27,"ordinary_default","sign_reversal",0.195233333333333
8,40,48,27,"ordinary_default","strong_reversal_010",5e-04
8,40,48,27,"ordinary_default","strong_reversal_025",0
8,40,48,27,"ordinary_default","reversal_given_true_margin_025",8.88730892285816e-05
8,40,48,27,"ordinary_default","x1_wrong_sign_true_margin_025",0.000666548169214362
8,40,48,27,"ordinary_default","x2_wrong_sign_true_margin_025",0.000755421258442944
8,40,48,27,"ordinary_default","mean_absolute_prediction_change",0.0815247994626487
8,100,108,31,"ordinary_default","cate_correlation",0.932276089965958
8,100,108,31,"ordinary_default","cate_rank_correlation",0.950059529236066
8,100,108,31,"ordinary_default","sign_reversal",0.2351
8,100,108,31,"ordinary_default","strong_reversal_010",0.224166666666667
8,100,108,31,"ordinary_default","strong_reversal_025",3.33333333333333e-05
8,100,108,31,"ordinary_default","reversal_given_true_margin_025",0.00271062922147174
8,100,108,31,"ordinary_default","x1_wrong_sign_true_margin_025",0.000222182723071454
8,100,108,31,"ordinary_default","x2_wrong_sign_true_margin_025",0.00275506576608603
8,100,108,31,"ordinary_default","mean_absolute_prediction_change",0.203428433767702
8,250,258,37,"ordinary_default","cate_correlation",0.761772836416826
8,250,258,37,"ordinary_default","cate_rank_correlation",0.79906342085407
